Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
2120;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;178;>= 85;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2121;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;083;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/05/2019
2122;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;089;>= 85;Española;M;1;Primera Atención;;;20/05/2019
2123;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;088;>= 85;Española;M;2;Zona / Historia Social;;;20/05/2019
2124;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;066;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/05/2019
2125;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;008;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2126;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;122;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2127;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;044;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2128;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;107;45- 49;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2129;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;093;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/05/2019
2130;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;081;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/05/2019
2131;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1902;AMBROZ;022;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/05/2019
2132;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;054;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;21/05/2019
2133;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;145;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/05/2019
2134;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;101;50 - 54;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;21/05/2019
2135;91;CSS Luis Vives;15;CIUDAD LINEAL;20;SAN BLAS-CANILLEJAS;2006;REJAS;070;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/05/2019
2136;91;CSS Luis Vives;15;CIUDAD LINEAL;12;USERA ;1203;SAN FERMIN;027;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/05/2019
2137;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;060;40 - 44;Extranjera;M;1;Primera Atención;;;21/05/2019
2138;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;161;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;21/05/2019
2139;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;131;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/05/2019
2140;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0901;CASA DE CAMPO;001;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/05/2019
2141;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;059;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/05/2019
2142;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;057;75 - 79;Española;M;2;Zona / Historia Social;;;21/05/2019
2143;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;109;50 - 54;Española;M;2;Zona / Historia Social;010;Malos Tratos;21/05/2019
2144;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;109;50 - 54;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;21/05/2019
2145;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;169;45- 49;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;21/05/2019
2146;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;198;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/05/2019
2147;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;076;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/05/2019
2148;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;093;75 - 79;Española;H;1;Primera Atención;;;21/05/2019
2149;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;053;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/05/2019
2150;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;125;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/05/2019
2151;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;015;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/05/2019
2152;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;052;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/05/2019
2153;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2154;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;131;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2155;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;169;35 - 39;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;22/05/2019
2156;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;037;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2157;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;049;45- 49;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2158;71;CSS Maravillas;01;CENTRO;13;PUENTE DE VALLECAS;1302;SAN DIEGO;037;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2159;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;028;40 - 44;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;22/05/2019
2160;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;038;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;22/05/2019
2161;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;049;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2162;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;021;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2163;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0702;ARAPILES;038;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2164;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;051;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/05/2019
2165;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;046;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2166;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;188;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2167;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;130;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2168;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;070;80 - 84;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;22/05/2019
2169;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;059;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2170;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;056;40 - 44;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;22/05/2019
2171;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;026;>= 85;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;22/05/2019
2172;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;115;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2173;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;196;25 - 29;Española;M;1;Primera Atención;050;Desprotección socio-familiar;22/05/2019
2174;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;037;30 - 34;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;22/05/2019
2175;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;012;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2176;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;017;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/05/2019
2177;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;005;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2178;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;124;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2179;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;041;>= 85;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;22/05/2019
2180;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;098;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;22/05/2019
2181;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;071;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;22/05/2019
2182;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;090;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/05/2019
2183;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;009;25 - 29;Española;M;2;Zona / Historia Social;;;22/05/2019
2184;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;012;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;22/05/2019
2185;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;062;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;23/05/2019
2186;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2101;ALAMEDA DE OSUNA;011;75 - 79;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;23/05/2019
2187;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2101;ALAMEDA DE OSUNA;011;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;23/05/2019
2188;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;139;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;23/05/2019
2189;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;035;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2190;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;104;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2191;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;095;75 - 79;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;23/05/2019
2192;71;CSS Maravillas;01;CENTRO;13;PUENTE DE VALLECAS;1302;SAN DIEGO;037;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/05/2019
2193;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;090;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/05/2019
2194;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;023;30 - 34;Extranjera;M;2;Zona / Historia Social;;;23/05/2019
2195;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;022;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2196;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;098;>= 85;Española;M;2;Zona / Historia Social;;;23/05/2019
2197;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2198;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;185;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/05/2019
2199;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;190;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2200;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;056;>= 85;Española;M;1;Primera Atención;;;23/05/2019
2201;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;102;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2202;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;019;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;23/05/2019
2203;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;097;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/05/2019
2204;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;075;35 - 39;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/05/2019
2205;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;006;35 - 39;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/05/2019
2206;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1902;AMBROZ;039;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;23/05/2019
2207;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;038;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;23/05/2019
2208;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;45- 49;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;24/05/2019
2209;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;139;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;24/05/2019
2210;71;CSS Maravillas;01;CENTRO;13;PUENTE DE VALLECAS;1302;SAN DIEGO;037;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2019
2211;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;049;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2212;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;046;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2213;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0706;VALLEHERMOSO;135;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;24/05/2019
2214;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;039;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2019
2215;91;CSS Luis Vives;15;CIUDAD LINEAL;20;SAN BLAS-CANILLEJAS;2006;REJAS;070;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2019
2216;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;184;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2019
2217;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;194;>= 85;Española;M;2;Zona / Historia Social;;;24/05/2019
2218;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;144;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2219;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;018;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;24/05/2019
2220;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;052;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2019
2221;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;014;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2222;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;043;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;24/05/2019
2223;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;031;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;24/05/2019
2224;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2003;AMPOSTA;036;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;24/05/2019
2225;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;011;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;24/05/2019
2226;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;013;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2227;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;114;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;24/05/2019
2228;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;106;40 - 44;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;24/05/2019
2229;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;001;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2019
2230;93;CSS Huerta de Villaverde;17;VILLAVERDE;20;SAN BLAS-CANILLEJAS;2003;AMPOSTA;035;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2019
2231;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;106;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2019
2232;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;043;80 - 84;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;27/05/2019
2233;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;27/05/2019
2234;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;139;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;27/05/2019
2235;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;076;18 - 24;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;27/05/2019
2236;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;131;55 - 59;Española;H;1;Primera Atención;040;Desproteccion social problema salud;27/05/2019
2237;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/05/2019
2238;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;184;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;27/05/2019
2239;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;168;55 - 59;Española;M;2;Zona / Historia Social;010;Malos Tratos;27/05/2019
2240;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;024;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2241;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;022;75 - 79;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/05/2019
2242;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;030;30 - 34;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2243;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;109;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2244;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;128;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2245;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/05/2019
2246;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;050;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2247;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;028;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/05/2019
2248;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;037;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;27/05/2019
2249;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;047;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;27/05/2019
2250;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;111;50 - 54;Española;M;1;Primera Atención;050;Desprotección socio-familiar;27/05/2019
2251;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;008;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;27/05/2019
2252;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;090;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2253;84;CSS San Filiberto;12;USERA ;17;VILLAVERDE;1704;LOS ROSALES;105;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2254;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;071;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;27/05/2019
2255;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;041;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;28/05/2019
