Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
1351;93;CSS Huerta de Villaverde;17;VILLAVERDE;07;CHAMBERÍ;0705;RIOS ROSAS;105;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;14/04/2021
1352;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;068;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;14/04/2021
1353;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;032;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/04/2021
1354;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;138;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;15/04/2021
1355;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;15/04/2021
1356;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;049;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/04/2021
1357;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;089;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/04/2021
1358;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;031;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/04/2021
1359;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;036;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;15/04/2021
1360;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;071;55 - 59;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;15/04/2021
1361;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;021;80 - 84;Española;M;2;Zona / Historia Social;010;Malos Tratos;15/04/2021
1362;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;164;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/04/2021
1363;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;202;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;15/04/2021
1364;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;154;45- 49;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/04/2021
1365;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;029;45- 49;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;15/04/2021
1366;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;193;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/04/2021
1367;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;172;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;15/04/2021
1368;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;187;55 - 59;Española;H;1;Primera Atención;040;Desproteccion social problema salud;15/04/2021
1369;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;193;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;15/04/2021
1370;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;045;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;15/04/2021
1371;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;052;18 - 24;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;15/04/2021
1372;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;053;80 - 84;Española;H;1;Primera Atención;050;Desprotección socio-familiar;15/04/2021
1373;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;094;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1374;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;030;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1375;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;106;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1376;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;055;50 - 54;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1377;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;180;18 - 24;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/04/2021
1378;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;058;30 - 34;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;16/04/2021
1379;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;080;80 - 84;Española;M;1;Primera Atención;050;Desprotección socio-familiar;16/04/2021
1380;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;001;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1381;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;096;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1382;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;123;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1383;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;119;30 - 34;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1384;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;075;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1385;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;189;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1386;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;124;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1387;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1388;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;113;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1389;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;062;65 - 69;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;16/04/2021
1390;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;058;18 - 24;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1391;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;062;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1392;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;004;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1393;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;074;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1394;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;032;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;16/04/2021
1395;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;024;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;16/04/2021
1396;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;111;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;16/04/2021
1397;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;004;35 - 39;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;16/04/2021
1398;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;047;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;19/04/2021
1399;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;158;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;19/04/2021
1400;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;129;45- 49;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;19/04/2021
1401;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;144;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/04/2021
1402;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;057;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/04/2021
1403;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;052;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/04/2021
1404;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;037;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;19/04/2021
1405;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;059;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/04/2021
1406;79;CSS Los Yébenes;10;LATINA;11;CARABANCHEL;1104;VISTA ALEGRE;103;18 - 24;Extranjera;H;2;Zona / Historia Social;;;19/04/2021
1407;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;206;45- 49;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/04/2021
1408;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;104;60 - 64;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/04/2021
1409;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;015;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/04/2021
1410;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;077;80 - 84;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;19/04/2021
1411;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;039;60 - 64;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/04/2021
1412;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;044;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/04/2021
1413;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;158;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1414;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;60 - 64;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/04/2021
1415;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;015;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/04/2021
1416;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;078;35 - 39;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;20/04/2021
1417;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;080;25 - 29;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1418;71;CSS Maravillas;01;CENTRO;01;CENTRO;0103;CORTES;064;40 - 44;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1419;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;039;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/04/2021
1420;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;119;45- 49;Extranjera;M;1;Primera Atención;010;Malos Tratos;20/04/2021
1421;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;060;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/04/2021
1422;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;180;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/04/2021
1423;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;024;>= 85;Española;M;1;Primera Atención;050;Desprotección socio-familiar;20/04/2021
1424;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1601;PALOMAS;001;60 - 64;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1425;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;107;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/04/2021
1426;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;127;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1427;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;182;50 - 54;Española;H;1;Primera Atención;050;Desprotección socio-familiar;20/04/2021
1428;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;158;60 - 64;Española;M;0;CIVIS;040;Desproteccion social problema salud;20/04/2021
1429;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;083;50 - 54;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1430;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;169;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1431;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;172;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/04/2021
1432;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;003;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;20/04/2021
1433;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;047;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/04/2021
1434;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;094;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/04/2021
1435;93;CSS Huerta de Villaverde;17;VILLAVERDE;05;CHAMARTÍN;0503;CIUDAD JARDIN;043;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;20/04/2021
1436;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;003;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/04/2021
1437;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;020;40 - 44;Extranjera;H;0;CIVIS;030;Alojamiento/Vivienda;20/04/2021
1438;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;050;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/04/2021
1439;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/04/2021
1440;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;069;45- 49;Española;H;1;Primera Atención;050;Desprotección socio-familiar;21/04/2021
1441;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;047;65 - 69;Extranjera;H;1;Primera Atención;040;Desproteccion social problema salud;21/04/2021
1442;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;009;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/04/2021
1443;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;045;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;21/04/2021
1444;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;081;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;21/04/2021
1445;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;097;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/04/2021
1446;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;22/04/2021
1447;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;161;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/04/2021
1448;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;074;18 - 24;Española;M;2;Zona / Historia Social;010;Malos Tratos;22/04/2021
1449;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;111;30 - 34;Extranjera;M;1;Primera Atención;;;22/04/2021
1450;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;081;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/04/2021
1451;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;037;65 - 69;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/04/2021
1452;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;040;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/04/2021
1453;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;002;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/04/2021
1454;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;042;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/04/2021
1455;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;079;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/04/2021
1456;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;106;30 - 34;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;22/04/2021
1457;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;195;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/04/2021
1458;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;066;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;22/04/2021
1459;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;055;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;22/04/2021
1460;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;043;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;22/04/2021
1461;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;015;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;22/04/2021
1462;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;093;60 - 64;Española;H;1;Primera Atención;050;Desprotección socio-familiar;22/04/2021
1463;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;022;35 - 39;Española;M;2;Zona / Historia Social;010;Malos Tratos;22/04/2021
1464;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;057;40 - 44;Extranjera;M;2;Zona / Historia Social;;;22/04/2021
1465;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;059;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/04/2021
1466;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;123;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;23/04/2021
1467;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;045;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;23/04/2021
1468;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;098;25 - 29;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/04/2021
1469;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;003;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1470;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0705;RIOS ROSAS;101;4 - 11;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;23/04/2021
1471;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;013;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1472;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;023;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1473;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;132;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1474;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;120;60 - 64;Extranjera;H;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1475;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;107;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;23/04/2021
1476;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;062;12 - 17;Española;M;2;Zona / Historia Social;;;23/04/2021
1477;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;106;65 - 69;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;23/04/2021
1478;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;181;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
1479;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;181;12 - 17;Española;M;2;Zona / Historia Social;010;Malos Tratos;23/04/2021
1480;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;187;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;23/04/2021
1481;106;CSS Fuerte de Navidad;10;LATINA;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;090;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/04/2021
1482;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;006;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;23/04/2021
1483;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;23/04/2021
1484;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;089;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;23/04/2021
