Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
2300;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;048;30 - 34;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;24/05/2018
2301;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;120;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2018
2302;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;117;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2018
2303;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;117;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2018
2304;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0801;EL PARDO;004;45- 49;Española;M;2;Zona / Historia Social;010;Malos Tratos;24/05/2018
2305;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;057;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2018
2306;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;019;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2018
2307;130;CSS El Querol;16;HORTALEZA;05;CHAMARTÍN;0505;NUEVA ESPAÑA;083;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2018
2308;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;074;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2018
2309;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;154;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;24/05/2018
2310;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;114;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/05/2018
2311;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;198;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/05/2018
2312;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2004;ARCOS;044;40 - 44;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;24/05/2018
2313;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;010;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2018
2314;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;057;80 - 84;Española;M;2;Zona / Historia Social;;;24/05/2018
2315;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;064;70 - 74;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;24/05/2018
2316;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;037;65 - 69;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;24/05/2018
2317;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;020;>= 85;Española;M;1;Primera Atención;050;Desprotección socio-familiar;25/05/2018
2318;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;041;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;25/05/2018
2319;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;057;75 - 79;Española;M;1;Primera Atención;050;Desprotección socio-familiar;25/05/2018
2320;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;047;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/05/2018
2321;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;011;25 - 29;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;25/05/2018
2322;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;121;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;25/05/2018
2323;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;082;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;25/05/2018
2324;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;072;75 - 79;Extranjera;M;1;Primera Atención;010;Malos Tratos;25/05/2018
2325;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;084;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/05/2018
2326;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;161;0 - 3;Española;H;2;Zona / Historia Social;010;Malos Tratos;25/05/2018
2327;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;040;55 - 59;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/05/2018
2328;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;192;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/05/2018
2329;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;046;35 - 39;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;25/05/2018
2330;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;01;CENTRO;0102;EMBAJADORES;047;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/05/2018
2331;75;CSS María Zayas;06;TETUÁN;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;063;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/05/2018
2332;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;044;45- 49;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;25/05/2018
2333;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;051;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;25/05/2018
2334;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;021;65 - 69;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/05/2018
2335;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;153;40 - 44;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;28/05/2018
2336;81;CSS Plaza Elíptica;11;CARABANCHEL;21;BARAJAS;2103;CASCO HISTORICO DE BARAJAS;020;55 - 59;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2337;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;023;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2338;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;107;25 - 29;Española;M;2;Zona / Historia Social;;;28/05/2018
2339;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;048;>= 85;Española;M;1;Primera Atención;;;28/05/2018
2340;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;005;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/05/2018
2341;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;029;55 - 59;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;28/05/2018
2342;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0808;EL GOLOSO;129;30 - 34;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;28/05/2018
2343;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;188;75 - 79;Española;M;0;CIVIS;040;Desproteccion social problema salud;28/05/2018
2344;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;071;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;28/05/2018
2345;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;152;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;28/05/2018
2346;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;088;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2347;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;061;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/05/2018
2348;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;083;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2349;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;027;70 - 74;Española;M;1;Primera Atención;010;Malos Tratos;28/05/2018
2350;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;01;CENTRO;0102;EMBAJADORES;047;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2351;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;123;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2352;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0603;CASTILLEJOS;059;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;28/05/2018
2353;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;008;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/05/2018
2354;84;CSS San Filiberto;12;USERA ;12;USERA ;1206;ZOFIO;082;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/05/2018
2355;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;006;50 - 54;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;28/05/2018
2356;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;038;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;28/05/2018
2357;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;020;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/05/2018
2358;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;057;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2359;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;154;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2360;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;155;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2361;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;129;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2362;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;174;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;29/05/2018
2363;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;010; ;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;29/05/2018
2364;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;040;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2365;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;013;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;29/05/2018
2366;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;022;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;29/05/2018
2367;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;097;80 - 84;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;29/05/2018
2368;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;112;55 - 59;Española;M;2;Zona / Historia Social;;;29/05/2018
2369;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;187;40 - 44;Española;M;1;Primera Atención;050;Desprotección socio-familiar;29/05/2018
2370;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;089;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2371;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;027;45- 49;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;29/05/2018
2372;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;209;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2373;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;089;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2374;79;CSS Los Yébenes;10;LATINA;17;VILLAVERDE;1701;SAN ANDRES;010;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;29/05/2018
2375;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;066;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2376;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;156;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2377;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;057;25 - 29;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;29/05/2018
2378;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2379;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;040;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;29/05/2018
2380;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;088;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2381;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;021;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2382;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;003;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/05/2018
2383;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;001;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;29/05/2018
2384;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;109;65 - 69;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2385;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;042;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2386;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;104;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/05/2018
2387;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;029;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/05/2018
2388;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;043;>= 85;Española;M;1;Primera Atención;050;Desprotección socio-familiar;30/05/2018
2389;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;152;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/05/2018
2390;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;022;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2391;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;115;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;30/05/2018
2392;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;082;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2393;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;080;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2394;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;043;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/05/2018
2395;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;089;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;30/05/2018
2396;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;075;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/05/2018
2397;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;078;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/05/2018
2398;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;111;18 - 24;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;30/05/2018
2399;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;129;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/05/2018
2400;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;194;35 - 39;Extranjera;H;1;Primera Atención;050;Desprotección socio-familiar;30/05/2018
2401;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;019;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;30/05/2018
2402;84;CSS San Filiberto;12;USERA ;02;ARGANZUELA;0203;CHOPERA;045;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2403;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;073;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2404;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;087;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/05/2018
2405;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;026;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2406;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;035;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;30/05/2018
2407;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;035;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2408;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1705;LOS ANGELES;092;80 - 84;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/05/2018
2409;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;024;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;31/05/2018
2410;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;063;60 - 64;Española;M;1;Primera Atención;040;Desproteccion social problema salud;31/05/2018
2411;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;063;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;31/05/2018
2412;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;065;25 - 29;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2413;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;129;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2414;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;108;18 - 24;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;31/05/2018
2415;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;093;55 - 59;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;31/05/2018
2416;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;002;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2417;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;084;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;31/05/2018
2418;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;093;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;31/05/2018
2419;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;038;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2420;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;104;30 - 34;Española;M;1;Primera Atención;050;Desprotección socio-familiar;31/05/2018
2421;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;083;75 - 79;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;31/05/2018
2422;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;161;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2423;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;078;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2424;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;039;40 - 44;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;31/05/2018
2425;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;65 - 69;Española;H;1;Primera Atención;;;31/05/2018
2426;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;025;45- 49;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;31/05/2018
2427;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;092;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;31/05/2018
2428;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;092;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;31/05/2018
2429;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;016;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;31/05/2018
2430;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;016;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;31/05/2018
2431;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;018;80 - 84;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;31/05/2018
2432;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;003;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;31/05/2018
2433;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1802;SANTA EUGENIA;027;45- 49;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;31/05/2018
2434;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2104;TIMON;023;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/06/2018
