Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Proceso;Proceso;Fecha Demanda
22113;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;033;70 - 74;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22114;130;CSS El Querol;16;HORTALEZA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22115;130;CSS El Querol;16;HORTALEZA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22116;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22117;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;127;COMIDA A DOMICILIO;01/03/2022
22118;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22119;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22120;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22121;106;CSS Fuerte de Navidad;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22122;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;175;35 - 39;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22123;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;185;70 - 74;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22124;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;210;45 - 49;Española;H;57;DEPENDENCIA CM;01/03/2022
22125;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;189;70 - 74;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22126;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;189;30 - 34;Extranjera;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22127;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;123;30 - 34;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22128;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;123;18 - 24;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22129;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;146;18 - 24;Extranjera;M;119;SALUD Y SEGURIDAD SOCIAL CM;01/03/2022
22130;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;146;18 - 24;Extranjera;M;10902;INGRESO MÍNIMO VITAL;01/03/2022
22131;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1006;CUATRO VIENTOS;221;25 - 29;Extranjera;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22132;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;24;CAMA ARTICULADA;01/03/2022
22133;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;220;SERVICIO AYUDA A DOMICILIO DISCAPACITADOS DEPENDENCIA;01/03/2022
22134;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22135;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22136;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;01/03/2022
22137;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;01/03/2022
22138;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;9993;TELEASISTENCIA DISCAPACITADOS DEPENDENCIA;01/03/2022
22139;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22140;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;01/03/2022
22141;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;01/03/2022
22142;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22143;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22144;80;CSS Gallur;10;LATINA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22145;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22146;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22147;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;01/03/2022
22148;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22149;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22150;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;01/03/2022
22151;79;CSS Los Yébenes;10;LATINA; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22152;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;116;25 - 29;Extranjera;M;1;COBERTURA NECESIDADES BASICAS;01/03/2022
22153;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;116;25 - 29;Extranjera;M;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;01/03/2022
22154;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;117;70 - 74;Española;M;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22155;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;096;18 - 24;Española;M;10902;INGRESO MÍNIMO VITAL;01/03/2022
22156;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;117;70 - 74;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22157;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;>=85;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22158;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;094;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22159;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;091;80 - 84;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22160;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;086;45 - 49;Española;M;59;TRABAJO Y EMPLEO;01/03/2022
22161;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;117;70 - 74;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22162;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;106;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22163;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;065;70 - 74;Española;H;57;DEPENDENCIA CM;01/03/2022
22164;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;65 - 69;Española;M;57;DEPENDENCIA CM;01/03/2022
22165;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;65 - 69;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22166;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;65 - 69;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22167;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;063;70 - 74;Española;H;57;DEPENDENCIA CM;01/03/2022
22168;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10872;AYUDA ECONÓMICA ESCUELA INFANTIL;01/03/2022
22169;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;01/03/2022
22170;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;60;VIVIENDA;01/03/2022
22171;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;01/03/2022
22172;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0903;CIUDAD UNIVERSITARIA;041;80 - 84;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22173;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0903;CIUDAD UNIVERSITARIA;041;80 - 84;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22174;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;047;>=85;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22175;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;047;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22176;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;047;75 - 79;Española;H;216;SERVICIO DE AYUDA A DOMICILIO MAYORES EXCEPCIONAL;01/03/2022
22177;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;046;>=85;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22178;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;046;55 - 59;Extranjera;M;59;TRABAJO Y EMPLEO;01/03/2022
22179;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;060;>=85;Española;M;216;SERVICIO DE AYUDA A DOMICILIO MAYORES EXCEPCIONAL;01/03/2022
22180;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22181;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;01/03/2022
22182;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22183;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22184;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22185;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10861;RESIDENCIA DEPENDENCIA (MAYORES ENFERMOS ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22186;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;022;70 - 74;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22187;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;022;70 - 74;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22188;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;75 - 79;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22189;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0901;CASA DE CAMPO;002;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22190;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;9991;TELEASISTENCIA MAYORES DEPENDENCIA;01/03/2022
22191;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;9991;TELEASISTENCIA MAYORES DEPENDENCIA;01/03/2022
22192;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22193;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;043;>=85;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22194;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;056;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22195;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;058;70 - 74;Española;M;9991;TELEASISTENCIA MAYORES DEPENDENCIA;01/03/2022
22196;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;013;>=85;Española;H;77;RESIDENCIA MAYORES AUTONOMOS CM;01/03/2022
22197;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;022;>=85;Española;M;57;DEPENDENCIA CM;01/03/2022
22198;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;013;75 - 79;Española;H;170;CENTRO DE DÍA (PERSONAS CON DETERIORO FÍSICO  O RELACIONAL);01/03/2022
22199;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;013;75 - 79;Española;H;57;DEPENDENCIA CM;01/03/2022
22200;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1403;MARROQUINA;013;75 - 79;Española;H;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22201;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;040;18 - 24;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;01/03/2022
22202;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;084;80 - 84;Española;M;57;DEPENDENCIA CM;01/03/2022
22203;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;084;80 - 84;Española;M;170;CENTRO DE DÍA (PERSONAS CON DETERIORO FÍSICO  O RELACIONAL);01/03/2022
22204;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;084;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22205;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;035;18 - 24;Extranjera;M;59;TRABAJO Y EMPLEO;01/03/2022
22206;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;037;40 - 44;Extranjera;H;59;TRABAJO Y EMPLEO;01/03/2022
22207;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;033;80 - 84;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22208;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;084;80 - 84;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22209;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;060;35 - 39;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;01/03/2022
22210;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;075;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22211;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;060;35 - 39;Española;M;10868;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALOJAMIENTO;01/03/2022
22212;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;062;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22213;87;CSS Entrevías;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;01/03/2022
22214;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;022;70 - 74;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22215;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;035;30 - 34;Extranjera;M;185;PISOS PARA LA POBLACION INMIGRANTE;01/03/2022
22216;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;035;30 - 34;Extranjera;M;4;AYUDA PAGO NECESIDADES DE ALOJAMIENTO;01/03/2022
22217;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;035;30 - 34;Extranjera;M;60;VIVIENDA;01/03/2022
22218;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;022;70 - 74;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22219;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;005;18 - 24;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;01/03/2022
22220;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22221;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22222;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;60;VIVIENDA;01/03/2022
22223;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;01/03/2022
22224;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;01/03/2022
22225;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;131;55 - 59;Española;M;114;CENTRO BASE ATENC. PERSON. CON DISCAPACIDAD CM;01/03/2022
22226;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;131;55 - 59;Española;M;57;DEPENDENCIA CM;01/03/2022
22227;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;>=85;Española;H;57;DEPENDENCIA CM;01/03/2022
22228;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;80 - 84;Española;M;57;DEPENDENCIA CM;01/03/2022
22229;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;80 - 84;Española;M;127;COMIDA A DOMICILIO;01/03/2022
22230;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22231;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;>=85;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22232;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;156;50 - 54;Española;H;59;TRABAJO Y EMPLEO;01/03/2022
22233;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;80 - 84;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22234;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;>=85;Española;H;127;COMIDA A DOMICILIO;01/03/2022
22235;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;157;>=85;Española;M;57;DEPENDENCIA CM;01/03/2022
22236;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;154;>=85;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22237;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22238;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;9991;TELEASISTENCIA MAYORES DEPENDENCIA;01/03/2022
22239;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;41;SERCAF MENORES;01/03/2022
22240;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;169;SERVICIO DE AYUDA A DOMICILIO DISCAPACITADOS;01/03/2022
22241;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;212;65 - 69;Extranjera;H;57;DEPENDENCIA CM;01/03/2022
22242;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;60 - 64;Extranjera;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22243;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;174;45 - 49;Española;H;59;TRABAJO Y EMPLEO;01/03/2022
22244;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;182;80 - 84;Española;M;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22245;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;217;>=85;Española;M;57;DEPENDENCIA CM;01/03/2022
22246;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;212;65 - 69;Extranjera;H;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22247;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;18 - 24;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22248;86;CSS San Diego;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;01/03/2022
22249;86;CSS San Diego;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;9993;TELEASISTENCIA DISCAPACITADOS DEPENDENCIA;01/03/2022
22250;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;050;65 - 69;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22251;72;CSS Retiro;03;RETIRO;05;CHAMARTÍN;0503;CIUDAD JARDIN;047;75 - 79;Española;M;1;COBERTURA NECESIDADES BASICAS;01/03/2022
22252;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;025;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22253;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;025;>=85;Española;M;57;DEPENDENCIA CM;01/03/2022
22254;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;029;>=85;Española;H;57;DEPENDENCIA CM;01/03/2022
22255;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;024;75 - 79;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22256;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;029;>=85;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22257;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;025;>=85;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22258;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;024;75 - 79;Española;M;10861;RESIDENCIA DEPENDENCIA (MAYORES ENFERMOS ALZHEIMER U OTRAS DEMENCIAS);01/03/2022
22259;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;024;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22260;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;024;75 - 79;Española;M;57;DEPENDENCIA CM;01/03/2022
22261;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;024;75 - 79;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22262;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;034;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22263;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;034;75 - 79;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;01/03/2022
22264;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;056;80 - 84;Española;H;9990;TELEASISTENCIA MAYORES ASP;01/03/2022
22265;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;086;45 - 49;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;01/03/2022
22266;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;086;45 - 49;Extranjera;M;10873;AYUDA ECONÓMICA COMEDOR ESCOLAR;01/03/2022
